"id","cnt"
366,1285.30239464392
367,1278.91233908836
368,1352.6040479798
369,1379.48560425685
370,1511.83832633478
371,1604.87271147186
372,1559.06001686614
373,1375.18049464392
374,1209.55796147186
375,1580.66932734488
376,1194.05573809524
377,1325.69601183261
378,1512.52729718615
379,1249.60126924709
380,1113.24578512011
381,1188.87379146931
382,1347.77322092352
383,1520.24219083694
384,1359.38659300144
385,1424.4433018759
386,985.181266666666
387,991.202984254307
388,980.465172222223
389,1290.87569047619
390,1561.33210194805
391,1277.13703290043
392,1876.56032092352
393,1340.55490575503
394,1296.46906131058
395,1487.39491940837
396,1729.18310512265
397,2979.16071269841
398,1882.7750952381
399,1854.19009588745
400,1572.39488888889
401,1439.43463706816
402,1739.41746334776
403,1894.34195079365
404,1609.69357619048
405,1753.78954487734
406,1838.47067301587
407,1265.49370056022
408,1531.53341708259
409,1667.53375541126
410,1698.6589968254
411,1924.41816746032
412,1766.3355
413,1943.15625396825
414,1835.44561405229
415,1605.76009659197
416,1639.18447105084
417,1795.34271731602
418,2037.27868888889
419,2664.18148629149
420,2147.74856666667
421,1726.33179327307
422,1741.07847105084
423,1847.08193412698
424,1886.69601507936
425,1571.01101904762
426,3012.69849025974
427,2001.05964761905
428,2280.28761746032
429,2129.64968095238
430,1956.84356587302
431,2004.16163253968
432,2256.85369444444
433,2895.55599025974
434,2300.63757936508
435,1983.68645
436,2263.4665952381
437,3041.51452142857
438,3120.50388809524
439,3277.23433571429
440,3135.68844264069
441,2458.78842936508
442,3062.49997222222
443,2869.27853888889
444,3086.3582547619
445,3148.7521547619
446,3628.53057985348
447,3848.51111556777
448,3703.53144047619
449,3185.78788937729
450,2658.40763571429
451,2790.69529285714
452,2398.24126666667
453,3696.56403223443
454,3686.86102582418
455,2304.64529285714
456,2428.00273095238
457,2986.09675382395
458,3321.08816984127
459,3866.86017057387
460,4409.16188888889
461,3392.92323650794
462,3193.45117936508
463,3420.26552698413
464,4223.43234358975
465,4023.47164200244
466,3421.37048888889
467,2916.92144206349
468,3131.91781825397
469,3380.01571904762
470,4295.41505238096
471,4434.38881428572
472,4384.61980714286
473,4457.47291343102
474,3391.25323160173
475,4109.87154761905
476,4339.67570793651
477,4448.11228571429
478,2502.26501746032
479,2167.59974206349
480,3164.41327063492
481,4223.22527692308
482,3375.03236666667
483,3687.62018644689
484,2783.88786017316
485,3696.21795079365
486,3457.96486493506
487,4339.66247063492
488,4454.50923937729
489,4312.91857985348
490,4687.08703809524
491,4353.43603571429
492,4436.26839096459
493,4120.73117236652
494,4091.60717126762
495,3960.8105958708
496,4466.1138941392
497,4738.57667741148
498,5138.30894175825
499,4753.21921904762
500,4077.93801125541
501,4338.24140952381
502,4826.20886666667
503,4673.58655079365
504,4720.07293064713
505,5139.75899047619
506,4749.40798571429
507,4107.84944458875
508,4356.96720952381
509,4240.71142857143
510,4723.0243
511,4643.7638047619
512,4847.76589047619
513,4715.8686
514,4627.30047316017
515,4563.06162857143
516,4194.80540634921
517,4818.0280484127
518,4199.47140634921
519,4997.56812032967
520,4972.67204047619
521,4738.31140093795
522,4343.56680460096
523,4819.53866636142
524,4838.7274484127
525,5072.1942515873
526,5102.9075095238
527,4817.69370952381
528,4459.29832301587
529,4230.46838968254
530,4718.92307222223
531,4856.79621507937
532,4884.56741507937
533,5071.32414523809
534,4864.19279285714
535,4311.15825634921
536,4749.4007984127
537,4506.82999523809
538,4490.26561428571
539,4630.6341038961
