"id","cnt"
366,1149.46936035156
367,1191.65161132812
368,1246.65576171875
369,1281.55407714844
370,1841.56701660156
371,1871.69702148438
372,1785.45690917969
373,1605.72497558594
374,970.059020996094
375,1219.71264648438
376,920.086669921875
377,1291.50427246094
378,1702.48608398438
379,1294.52819824219
380,1321.72253417969
381,1034.88012695312
382,801.712524414062
383,1317.19738769531
384,1340.623046875
385,1546.19055175781
386,819.630126953125
387,781.024658203125
388,1200.82434082031
389,1019.5966796875
390,1227.25183105469
391,1408.37670898438
392,1365.77990722656
393,1196.35437011719
394,1483.53039550781
395,1733.5380859375
396,2069.07421875
397,3260.08544921875
398,2337.22143554688
399,2165.75170898438
400,2031.73413085938
401,1321.84094238281
402,1954.07739257812
403,1776.90344238281
404,1751.57287597656
405,1928.25329589844
406,2244.10278320312
407,818.724853515625
408,1036.96459960938
409,1832.81909179688
410,1942.10412597656
411,2373.81494140625
412,1950.01123046875
413,2367.55102539062
414,1979.650390625
415,1562.00561523438
416,1484.56311035156
417,1983.92065429688
418,2273.1044921875
419,3501.64306640625
420,1854.99780273438
421,1977.0654296875
422,1800.36596679688
423,1939.21447753906
424,1979.96350097656
425,2022.02294921875
426,3241.18237304688
427,1793.83959960938
428,2386.49731445312
429,1861.28564453125
430,1882.84790039062
431,1959.96313476562
432,2238.93823242188
433,2400.38354492188
434,1955.03100585938
435,1953.14184570312
436,2078.09838867188
437,3255.97509765625
438,3619.21533203125
439,3501.681640625
440,3631.86572265625
441,2928.93383789062
442,3848.70166015625
443,2916.26538085938
444,3423.20385742188
445,3746.76782226562
446,4258.8779296875
447,4423.35791015625
448,4390.67236328125
449,3676.78881835938
450,3154.74829101562
451,2701.11450195312
452,2533.7412109375
453,4359.64599609375
454,4104.3095703125
455,2373.67016601562
456,3157.77221679688
457,2769.74658203125
458,3258.76831054688
459,3633.13989257812
460,4461.4716796875
461,3508.81469726562
462,3233.83081054688
463,3371.0263671875
464,4135.54052734375
465,4185.2177734375
466,3082.02319335938
467,2848.71362304688
468,3211.08276367188
469,3632.5556640625
470,4350.78857421875
471,4466.54248046875
472,4571.79052734375
473,4734.64501953125
474,3748.47583007812
475,3571.2958984375
476,4744.3583984375
477,4240.7216796875
478,1817.36889648438
479,2031.94201660156
480,2779.455078125
481,4003.482421875
482,3497.63525390625
483,4122.2919921875
484,2968.80932617188
485,3474.61572265625
486,3427.76782226562
487,4717.333984375
488,3821.67504882812
489,4132.150390625
490,4520.7373046875
491,5427.25244140625
492,4830.822265625
493,4188.90673828125
494,3737.95190429688
495,4176.3837890625
496,4048.89428710938
497,5074.8173828125
498,5530.78466796875
499,5113.84765625
500,3760.58837890625
501,4632.13427734375
502,4342.70703125
503,4720.21923828125
504,4982.4560546875
505,5580.494140625
506,5178.12939453125
507,4251.38134765625
508,4724.63232421875
509,3853.80590820312
510,4461.4619140625
511,4555.61328125
512,4730.17822265625
513,4873.9833984375
514,5142.640625
515,4390.4833984375
516,4196.0322265625
517,4974.693359375
518,4257.66357421875
519,4991.013671875
520,5068.11328125
521,4940.89013671875
522,4652.93896484375
523,4356.36279296875
524,4560.8662109375
525,5254.99951171875
526,5283.96875
527,4504.443359375
528,4476.56396484375
529,4490.7392578125
530,4741.234375
531,4719.35986328125
532,5005.53466796875
533,5003.0322265625
534,5115.3330078125
535,3860.28344726562
536,5006.1640625
537,4224.89892578125
538,4182.56494140625
539,4468.85693359375
540,4866.0537109375
541,4551.89306640625
542,4634.02978515625
543,5228.3681640625
544,5121.4892578125
545,4856.6015625
546,3640.7001953125
547,4463.6474609375
548,4137.86865234375
549,4565.1123046875
550,4309.16845703125
551,4847.11962890625
552,3756.33520507812
553,3571.48388671875
554,3676.59692382812
555,3470.22143554688
556,4408.5654296875
557,5192.70654296875
558,4832.576171875
559,5015.14013671875
560,4674.75927734375
561,5158.396484375
562,4273.64892578125
563,4256.47900390625
564,3537.31518554688
565,4320.1171875
566,4516.2998046875
567,4379.28271484375
568,3315.6416015625
569,5090.203125
570,4127.11474609375
571,4690.404296875
572,5073.1376953125
573,4227.44140625
574,4286.09228515625
575,4594.15380859375
576,5113.1611328125
577,4579.96337890625
578,5121.86669921875
579,4444.306640625
580,3744.45776367188
581,4469.66162109375
582,4478.712890625
583,4030.06909179688
584,3617.40844726562
585,3758.99145507812
586,3984.57739257812
587,4441.72802734375
588,3732.08032226562
589,4373.07861328125
590,5150.5087890625
591,4731.3466796875
592,4432.9013671875
593,5062.3681640625
594,4879.4072265625
595,4807.0263671875
596,4969.19970703125
597,4816.14599609375
598,4162.2919921875
599,5061.95947265625
600,4927.240234375
601,5268.39111328125
602,5094.52490234375
603,3991.4482421875
604,4027.779296875
605,4089.75170898438
606,5180.26708984375
607,5027.68212890625
608,5272.21240234375
609,4394.142578125
610,4444.8759765625
611,5450.216796875
612,4633.69970703125
613,4664.54931640625
614,4626.349609375
615,4820.21630859375
616,4350.6572265625
617,3575.14038085938
618,5117.015625
619,4952.56982421875
620,5169.77978515625
621,4320.78759765625
622,5203.52587890625
623,4996.158203125
624,5028.7314453125
625,5324.3701171875
626,4770.345703125
627,3166.54760742188
628,4863.193359375
629,4794.9814453125
630,5141.37109375
631,4869.78173828125
632,4869.759765625
633,4794.8935546875
634,4580.22998046875
635,4865.8125
636,4176.91650390625
637,4276.291015625
638,4471.21875
639,4347.86328125
640,4726.734375
641,3822.85498046875
642,4595.38232421875
643,4833.7275390625
644,5316.48193359375
645,4929.95263671875
646,3238.51684570312
647,2921.740234375
648,3336.41088867188
649,4905.615234375
650,4469.80859375
651,4295.18603515625
652,4035.13598632812
653,4467.2841796875
654,3469.43774414062
655,4534.3916015625
656,4359.45166015625
657,3909.099609375
658,4015.24072265625
659,4515.03076171875
660,4294.4990234375
661,4429.50927734375
662,5199.77783203125
663,4629.52587890625
664,4518.53271484375
665,3990.234375
666,4220.4765625
667,3004.21142578125
668,2006.75512695312
669,2466.3486328125
670,3321.81591796875
671,3483.69702148438
672,3779.96728515625
673,3506.1884765625
674,3640.22631835938
675,3658.37768554688
676,3605.650390625
677,3126.97192382812
678,3609.61645507812
679,3764.84887695312
680,4293.69775390625
681,3902.79028320312
682,3953.01635742188
683,3051.97045898438
684,3810.60034179688
685,3499.64697265625
686,4036.27661132812
687,3456.17504882812
688,3314.89331054688
689,3795.31469726562
690,2772.88720703125
691,3435.27197265625
692,3916.40551757812
693,3525.20092773438
694,3165.9970703125
695,2566.63305664062
696,3774.48999023438
697,2983.57641601562
698,3737.58447265625
699,3624.01489257812
700,3917.69799804688
701,3017.6513671875
702,3169.57788085938
703,4451.490234375
704,4464.23291015625
705,4142.943359375
706,3046.85620117188
707,3071.93701171875
708,3113.72192382812
709,2804.94140625
710,1469.37451171875
711,2929.76025390625
712,3379.7978515625
713,3723.5634765625
714,3273.81420898438
715,3796.298828125
716,2903.72216796875
717,2963.75122070312
718,3690.5107421875
719,4050.08642578125
720,3695.40478515625
721,1736.00512695312
722,1987.73547363281
723,1521.86401367188
724,1966.96630859375
725,1195.86950683594
726,1270.37622070312
727,1643.90686035156
728,1784.08666992188
729,1668.57971191406
730,1421.79577636719
731,1502.88098144531
