"id","cnt"
366,1167.9
367,1167.9
368,1167.9
369,1167.9
370,1167.9
371,1167.9
372,1167.9
373,1167.9
374,1167.9
375,1167.9
376,1167.9
377,1167.9
378,1167.9
379,1167.9
380,1167.9
381,1167.9
382,1167.9
383,1167.9
384,1167.9
385,1167.9
386,1167.9
387,1167.9
388,1167.9
389,1167.9
390,1167.9
391,1167.9
392,1167.9
393,1167.9
394,1167.9
395,1167.9
396,1167.9
397,3742.8
398,1860.875
399,1860.875
400,1860.875
401,1860.875
402,1860.875
403,1860.875
404,1860.875
405,1860.875
406,1860.875
407,1860.875
408,1860.875
409,1860.875
410,1860.875
411,1860.875
412,1860.875
413,1860.875
414,1860.875
415,1860.875
416,1860.875
417,1860.875
418,1860.875
419,1860.875
420,1860.875
421,1860.875
422,1860.875
423,1860.875
424,1860.875
425,1860.875
426,3742.8
427,1860.875
428,1860.875
429,1860.875
430,1860.875
431,1860.875
432,1860.875
433,3742.8
434,1860.875
435,1860.875
436,1860.875
437,3742.8
438,3742.8
439,3742.8
440,3742.8
441,1860.875
442,3742.8
443,3742.8
444,3742.8
445,3742.8
446,3742.8
447,3742.8
448,3742.8
449,3191.53846153846
450,1860.875
451,1860.875
452,1860.875
453,3742.8
454,3742.8
455,1860.875
456,1860.875
457,2315.22222222222
458,3285.29166666667
459,3742.8
460,3742.8
461,3285.29166666667
462,3285.29166666667
463,3285.29166666667
464,3742.8
465,3742.8
466,3285.29166666667
467,3285.29166666667
468,3285.29166666667
469,3285.29166666667
470,3742.8
471,3742.8
472,3742.8
473,3742.8
474,3742.8
475,3742.8
476,3742.8
477,3742.8
478,2315.22222222222
479,2315.22222222222
480,3285.29166666667
481,3742.8
482,3742.8
483,3285.29166666667
484,3285.29166666667
485,3285.29166666667
486,3742.8
487,4609.42727272727
488,4609.42727272727
489,4609.42727272727
490,4609.42727272727
491,4609.42727272727
492,4609.42727272727
493,4609.42727272727
494,4609.42727272727
495,4609.42727272727
496,4609.42727272727
497,4609.42727272727
498,4609.42727272727
499,4609.42727272727
500,4609.42727272727
501,4609.42727272727
502,4609.42727272727
503,4609.42727272727
504,4609.42727272727
505,4609.42727272727
506,4609.42727272727
507,4609.42727272727
508,4609.42727272727
509,4609.42727272727
510,4609.42727272727
511,4609.42727272727
512,4609.42727272727
513,4609.42727272727
514,4609.42727272727
515,4609.42727272727
516,4609.42727272727
517,4609.42727272727
518,4609.42727272727
519,4609.42727272727
520,4609.42727272727
521,4609.42727272727
522,4609.42727272727
523,4609.42727272727
524,4609.42727272727
525,4609.42727272727
526,4609.42727272727
527,4609.42727272727
528,4609.42727272727
529,4609.42727272727
530,4609.42727272727
531,4609.42727272727
532,4609.42727272727
533,4609.42727272727
534,4609.42727272727
535,4609.42727272727
536,4609.42727272727
537,4609.42727272727
538,4609.42727272727
539,4609.42727272727
540,4609.42727272727
541,4609.42727272727
542,4609.42727272727
543,4609.42727272727
544,4609.42727272727
545,4609.42727272727
546,4609.42727272727
547,4609.42727272727
548,4609.42727272727
549,4609.42727272727
550,4609.42727272727
551,4609.42727272727
552,4609.42727272727
553,4609.42727272727
554,4609.42727272727
555,4609.42727272727
556,4609.42727272727
557,4609.42727272727
558,4609.42727272727
559,4609.42727272727
560,4609.42727272727
561,4609.42727272727
562,4609.42727272727
563,4609.42727272727
564,4609.42727272727
565,4609.42727272727
566,4609.42727272727
567,4609.42727272727
568,3191.53846153846
569,4609.42727272727
570,4609.42727272727
571,4609.42727272727
572,4609.42727272727
573,4609.42727272727
574,4609.42727272727
575,4609.42727272727
576,4609.42727272727
577,4609.42727272727
578,4609.42727272727
579,4609.42727272727
580,4609.42727272727
581,4609.42727272727
582,4609.42727272727
583,4609.42727272727
584,4609.42727272727
585,4609.42727272727
586,4609.42727272727
587,4609.42727272727
588,4609.42727272727
589,4609.42727272727
590,4609.42727272727
591,4609.42727272727
592,4609.42727272727
593,4609.42727272727
594,4609.42727272727
595,4609.42727272727
596,4609.42727272727
597,4609.42727272727
598,4609.42727272727
599,4609.42727272727
600,4609.42727272727
601,4609.42727272727
602,4609.42727272727
603,4609.42727272727
604,4609.42727272727
605,4609.42727272727
606,4609.42727272727
607,4609.42727272727
608,4609.42727272727
609,4609.42727272727
610,4609.42727272727
611,4609.42727272727
612,4609.42727272727
613,4609.42727272727
614,4609.42727272727
615,4609.42727272727
616,4609.42727272727
617,4609.42727272727
618,4609.42727272727
619,4609.42727272727
620,4609.42727272727
621,4609.42727272727
622,4609.42727272727
623,4609.42727272727
624,4609.42727272727
625,4609.42727272727
626,4609.42727272727
627,3191.53846153846
628,4609.42727272727
629,4609.42727272727
630,4609.42727272727
631,4609.42727272727
632,4609.42727272727
633,4609.42727272727
634,4609.42727272727
635,4609.42727272727
636,4609.42727272727
637,4609.42727272727
638,4609.42727272727
639,4609.42727272727
640,4609.42727272727
641,3191.53846153846
642,4609.42727272727
643,4609.42727272727
644,4609.42727272727
645,4609.42727272727
646,2315.22222222222
647,2315.22222222222
648,2315.22222222222
649,4609.42727272727
650,3285.29166666667
651,3285.29166666667
652,3285.29166666667
653,4609.42727272727
654,4609.42727272727
655,4609.42727272727
656,3674.26666666667
657,4609.42727272727
658,4609.42727272727
659,4609.42727272727
660,4609.42727272727
661,4609.42727272727
662,4609.42727272727
663,4609.42727272727
664,4609.42727272727
665,4609.42727272727
666,4609.42727272727
667,4609.42727272727
668,2315.22222222222
669,2315.22222222222
670,2315.22222222222
671,3285.29166666667
672,3285.29166666667
673,3285.29166666667
674,3285.29166666667
675,3285.29166666667
676,3285.29166666667
677,3285.29166666667
678,3285.29166666667
679,3285.29166666667
680,3674.26666666667
681,2315.22222222222
682,3742.8
683,2315.22222222222
684,3285.29166666667
685,3285.29166666667
686,3285.29166666667
687,3285.29166666667
688,2315.22222222222
689,3285.29166666667
690,3674.26666666667
691,3674.26666666667
692,3674.26666666667
693,3285.29166666667
694,3285.29166666667
695,3285.29166666667
696,3674.26666666667
697,2315.22222222222
698,3285.29166666667
699,3285.29166666667
700,3674.26666666667
701,3674.26666666667
702,2315.22222222222
703,3674.26666666667
704,4505.432
705,3285.29166666667
706,3285.29166666667
707,2315.22222222222
708,3674.26666666667
709,2315.22222222222
710,2315.22222222222
711,3285.29166666667
712,3285.29166666667
713,3285.29166666667
714,3285.29166666667
715,3674.26666666667
716,3674.26666666667
717,3674.26666666667
718,2315.22222222222
719,3285.29166666667
720,2315.22222222222
721,3285.29166666667
722,3285.29166666667
723,3285.29166666667
724,3674.26666666667
725,2315.22222222222
726,2315.22222222222
727,2315.22222222222
728,3285.29166666667
729,2315.22222222222
730,3285.29166666667
731,3285.29166666667
